,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
80,80,"$3,195",1 Bed,1 Bath,1d ago,167 Ludlow St ,New York,NY, 10002,,
81,81,"$3,000",1 Bed,1 Bath,1d ago,167 E 33rd St ,New York,NY, 10016,,
82,82,"$2,849",1 Bed,1 Bath,1d ago,1955 1st Ave ,New York,NY, 10029,,
83,83,"$2,849",1 Bed,1 Bath,1d ago,1955 1st Ave ,New York,NY, 10029,,
84,84,"$3,000",1 Bed,1 Bath,1d ago,450 W 46th St ,New York,NY, 10036,,
85,85,"$2,800",1 Bed,1 Bath,1d ago,845 Riverside Dr ,New York,NY, 10032,,
86,86,"$2,750",1 Bed,1 Bath,1d ago,147 Montague St ,New York,NY, 11201,,
87,87,"$2,350",1 Bed,1 Bath,1d ago,105 Pinehurst Ave ,New York,NY, 10033,,
88,88,"$2,300",1 Bed,1 Bath,1d ago,79 Haven Ave ,New York,NY, 10032,,
89,89,"$2,300",1 Bed,1 Bath,1d ago,79 Haven Ave ,New York,NY, 10032,,
90,90,"$2,495",1 Bed,1 Bath,1d ago,3133 Broadway ,New York,NY, 10027,,
91,91,"$3,450",1 Bed,1 Bath,1d ago,320 East 109th Street 6Our team has verified this property320 E 109th St ,New York,NY, 10029,,
92,92,"$3,950",1 Bed,1 Bath,1d ago,315 East 78th StreetOur team has verified this property315 E 78th St,New York,NY, 10075,,
93,93,"$4,350",1 Bed,1 Bath,1d ago,244 East 75th StreetOur team has verified this property244 E 75th St,New York,NY, 10021,,
94,94,"$4,500",1 Bed,1 Bath,1d ago,317 E 78th StOur team has verified this property317 E 78th St,New York,NY, 10075,,
95,95,"$3,950",1 Bed,1 Bath,1d ago,69 Clinton StreetOur team has verified this property69 Clinton St ,New York,NY, 10002,,
96,96,"$5,850",1 Bed,1 Bath,1d ago,149 Green StreetOur team has verified this property149 Green St,New York,NY, 11222,,
97,97,"$3,695",1 Bed,1 Bath,1d ago,Marquis Apartments150 E 34th St,New York,NY, 10016,,
98,98,"$4,150",1 Bed,1 Bath,1d ago,Avalon Midtown WestOur team has verified this property250 W 50th St,New York,NY, 10019,,
99,99,"$3,470",1 Bed,1 Bath,1d ago,AVA DoBroOur team has verified this property100 Willoughby St,New York,NY, 11201,,
100,100,"$4,950",1 Bed,1 Bath,1d ago,520 W 23rd St ,New York,NY, 10011,,
101,101,"$2,350",1 Bed,1 Bath,1d ago,3515 84th St ,New York,NY, 11372,,
102,102,"$2,000",1 Bed,1 Bath,1d ago,3083 29th St ,New York,NY, 11102,,
103,103,"$1,900",1 Bed,1 Bath,1d ago,9228 220th St ,New York,NY, 11428,,
104,104,"$4,446",1 Bed,1 Bath,1d ago,777 6th Avenue777 E 6th St,New York,NY, 10009,,
105,105,"$4,534",1 Bed,1 Bath,1d ago,160 Riverside Blvd,New York,NY, 10069,,
106,106,"$5,650",1 Bed,1 Bath,1d ago,401 E 34th St ,New York,NY, 10016,,
107,107,"$7,470",1 Bed,1 Bath,1d ago,309 5th Ave ,New York,NY, 10016,,
108,108,"$5,150",1 Bed,1 Bath,1d ago,209 E 25th St ,New York,NY, 10010,,
109,109,"$7,730",1 Bed,1 Bath,1d ago,1600 Broadway ,New York,NY, 10019,,
110,110,"$3,495",1 Bed,1 Bath,1d ago,424 E 9th St ,New York,NY, 10009,,
111,111,"$2,595",1 Bed,1 Bath,1d ago,531 E 78th St ,New York,NY, 10075,,
112,112,"$2,595",1 Bed,1 Bath,1d ago,523 E 78th St ,New York,NY, 10075,,
113,113,"$1,800",1 Bed,1 Bath,1d ago,W 132nd St,New York,NY, 10037,,
114,114,"$3,695",1 Bed,1 Bath,1d ago,221 E 11th St ,New York,NY, 10003,,
115,115,"$2,100",1 Bed,1 Bath,1d ago,35 W 118th St ,New York,NY, 10026,,
116,116,"$3,300",1 Bed,1 Bath,1d ago,254 Henry St ,New York,NY, 11201,,
117,117,"$3,395",1 Bed,1 Bath,1d ago,697 10th Ave ,New York,NY, 10036,,
118,118,"$3,395",1 Bed,1 Bath,1d ago,410 E 13th St ,New York,NY, 10009,,
119,119,"$3,775",1 Bed,1 Bath,1d ago,Sven LICOur team has verified this property2959 Northern Blvd,New York,NY, 11101,,
120,120,"$1,650",1 Bed,1 Bath,1d ago,138 16 63rd Ave ,New York,NY, 11359,,
