,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
181,181,"$2,300",1 Bed,1 Bath,5d+ ago,333 W Trade St ,Charlotte,NC, 28202,,
182,182,"$1,750",1 Bed,1 Bath,5d+ ago,300 W 5th St ,Charlotte,NC, 28202,,
183,183,"$2,200",1 Bed,1 Bath,5d+ ago,812 E 20th St ,Charlotte,NC, 28205,,
184,184,"$2,500",1 Bed,1 Bath,5d+ ago,1133 Metropolitan Ave ,Charlotte,NC, 28204,,
185,185,"$2,150",1 Bed,1 Bath,5d+ ago,435 S Tryon St,Charlotte,NC, 28202,,
186,186,"$1,050",1 Bed,1 Bath,5d+ ago,1418 Park Dr ,Charlotte,NC, 28204,,
187,187,"$3,500",1 Bed,1 Bath,5d+ ago,10926 S Tryon St ,Charlotte,NC, 28273,,
188,188,"$2,000",1 Bed,1 Bath,5d+ ago,3630 N Davidson St ,Charlotte,NC, 28205,,
189,189,"$1,650",1 Bed,1 Bath,5d+ ago,721 N Poplar St ,Charlotte,NC, 28202,,
190,190,"$1,600",1 Bed,1 Bath,5d+ ago,720 Governor Morrison St ,Charlotte,NC, 28211,,
191,191,"$3,139",1 Bed,1 Bath,5d+ ago,2116 Mcclintock Rd,Charlotte,NC, 28205,,
192,192,"$1,410",1 Bed,1 Bath,5d+ ago,12525 Oldehurst Pl,Charlotte,NC, 28262,,
193,193,"$1,299",1 Bed,1 Bath,5d+ ago,8800 Hollow Creek Cir,Charlotte,NC, 28262,,
194,194,"$1,750",1 Bed,1 Bath,5d+ ago,934 Gracie Way,Charlotte,NC, 28204,,
195,195,"$1,415",1 Bed,1 Bath,5d+ ago,Pointe at Prosperity Village Apartments7304 Brice Knoll Ln,Charlotte,NC, 28269,,
196,196,"$1,760",1 Bed,1 Bath,5d+ ago,1315 East Blvd ,Charlotte,NC, 28203,,
197,197,"$2,200",1 Bed,1 Bath,5d+ ago,406 W 9th St Apt 204,Charlotte,NC, 28202,,
198,198,"$2,000",1 Bed,1 Bath,5d+ ago,6020 Kings Cross Ln Unit 2604 ,Charlotte,NC, 28213,,
199,199,"$3,000",1 Bed,1 Bath,5d+ ago,Flat 4 1530 Hawthorne Ln Charlotte ,Charlotte,NC, 28205,,
200,200,"$1,450",1 Bed,1 Bath,5d+ ago,5949B Deveron Dr,Charlotte,NC, 28211,,
