,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
469,469,"$1,535",1 Bed,1 Bath,5d+ ago,4982 S Ulster St,Denver,CO, 80237,,
470,470,"$1,855",1 Bed,1 Bath,5d+ ago,2000 15th Street ,Denver,CO, 80202,,
471,471,"$1,897",1 Bed,1 Bath,5d+ ago,Market St & 16th St Mall ,Denver,CO, 80202,,
472,472,"$2,510",1 Bed,1 Bath,5d+ ago,2100 Welton St ,Denver,CO, 80205,,
473,473,"$2,350",1 Bed,1 Bath,5d+ ago,3885 Tennyson St ,Denver,CO, 80212,,
474,474,"$2,280",1 Bed,1 Bath,5d+ ago,3055 Vallejo St ,Denver,CO, 80211,,
475,475,"$2,570",1 Bed,1 Bath,5d+ ago,1776 Broadway ,Denver,CO, 80202,,
476,476,"$2,630",1 Bed,1 Bath,5d+ ago,1490 Delgany St ,Denver,CO, 80202,,
477,477,"$1,354",1 Bed,1 Bath,5d+ ago,The Helix1017 S Birch St,Denver,CO, 80246,,
478,478,"$2,550",1 Bed,1 Bath,5d+ ago,140 W 10th Ave ,Denver,CO, 80204,,
479,479,"$2,640",1 Bed,1 Bath,5d+ ago,140 W 10th Ave ,Denver,CO, 80204,,
480,480,"$2,630",1 Bed,1 Bath,5d+ ago,2600 Lawrence St ,Denver,CO, 80205,,
481,481,"$2,280",1 Bed,1 Bath,5d+ ago,2600 Welton St ,Denver,CO, 80205,,
482,482,"$2,500",1 Bed,1 Bath,5d+ ago,1406 E 14th Ave ,Denver,CO, 80218,,
483,483,"$2,500",1 Bed,1 Bath,5d+ ago,1408 E 14th Ave ,Denver,CO, 80218,,
484,484,"$2,500",1 Bed,1 Bath,5d+ ago,1776 Broadway ,Denver,CO, 80202,,
485,485,"$1,591",1 Bed,1 Bath,5d+ ago,1231 N Downing St ,Denver,CO, 80218,,
486,486,"$2,640",1 Bed,1 Bath,5d+ ago,2101 Market St ,Denver,CO, 80205,,
487,487,"$2,360",1 Bed,1 Bath,5d+ ago,1586 Hooker St ,Denver,CO, 80204,,
488,488,"$2,670",1 Bed,1 Bath,5d+ ago,985 Albion St ,Denver,CO, 80220,,
489,489,"$2,590",1 Bed,1 Bath,5d+ ago,1935 N Logan St ,Denver,CO, 80203,,
490,490,"$2,175",1 Bed,1 Bath,5d+ ago,1250 N Humboldt St ,Denver,CO, 80218,,
491,491,"$2,330",1 Bed,1 Bath,5d+ ago,1956 Lawrence St ,Denver,CO, 80202,,
492,492,"$1,510",1 Bed,1 Bath,5d+ ago,Sleek Lofts770 N Grant St,Denver,CO, 80203,,
493,493,"$2,570",1 Bed,1 Bath,5d+ ago,2100 Welton St ,Denver,CO, 80205,,
494,494,"$2,410",1 Bed,1 Bath,5d+ ago,1975 Mile High Stadium Cir ,Denver,CO, 80204,,
495,495,"$2,870",1 Bed,1 Bath,5d+ ago,3609 Wynkoop St ,Denver,CO, 80216,,
496,496,"$2,560",1 Bed,1 Bath,5d+ ago,140 W 10th Ave ,Denver,CO, 80204,,
497,497,"$2,040",1 Bed,1 Bath,5d+ ago,3405 W 32nd Ave ,Denver,CO, 80211,,
498,498,"$2,270",1 Bed,1 Bath,5d+ ago,1586 Hooker St ,Denver,CO, 80204,,
499,499,"$2,590",1 Bed,1 Bath,5d+ ago,1935 N Logan St ,Denver,CO, 80203,,
500,500,"$2,610",1 Bed,1 Bath,5d+ ago,985 Albion St ,Denver,CO, 80220,,
501,501,"$2,280",1 Bed,1 Bath,5d+ ago,1586 Hooker St ,Denver,CO, 80204,,
502,502,"$2,600",1 Bed,1 Bath,5d+ ago,1490 Delgany St ,Denver,CO, 80202,,
503,503,"$1,195",1 Bed,1 Bath,5d+ ago,285 S Lincoln285 S Lincoln St,Denver,CO, 80209,,
504,504,"$1,200",1 Bed,1 Bath,5d+ ago,918 S. Pennsylvania St ,Denver,CO, 80209,,
505,505,"$1,295",1 Bed,1 Bath,5d+ ago,Grant St. Apartments253 N Grant St,Denver,CO, 80203,,
506,506,"$2,164",1 Bed,1 Bath,5d+ ago,3753 East Alameda Avenue ,Denver,CO, 80209,,
507,507,"$2,250",1 Bed,1 Bath,5d+ ago,1801 Market Street ,Denver,CO, 80202,,
508,508,"$1,800",1 Bed,1 Bath,5d+ ago,450 22nd Street,Denver,CO, 80205,,
509,509,"$1,490",1 Bed,1 Bath,5d+ ago,Meade Apartments1298 Meade St,Denver,CO, 80204,,
510,510,"$1,725",1 Bed,1 Bath,5d+ ago,1810 Irving St ,Denver,CO, 80204,,
511,511,"$1,050",1 Bed,1 Bath,5d+ ago,525 Jackson Street ,Denver,CO, 80206,,
512,512,"$1,976",1 Bed,1 Bath,5d+ ago,2209 Blake Street ,Denver,CO, 80205,,
513,513,"$1,600",1 Bed,1 Bath,5d+ ago,3623 S Sheridan Blvd ,Denver,CO, 80235,,
514,514,"$1,850",1 Bed,1 Bath,5d+ ago,8703 East Doane Place,Denver,CO, 80231,,
515,515,"$1,300",1 Bed,1 Bath,5d+ ago,1425 Yosemite St1425 Yosemite St,Denver,CO, 80220,,
516,516,"$2,714",1 Bed,1 Bath,5d+ ago,1911 S Josephine St ,Denver,CO, 80210,,
517,517,"$1,545",1 Bed,1 Bath,5d+ ago,Sloan's Place1540 Sheridan Blvd,Denver,CO, 80214,,
518,518,"$1,740",1 Bed,1 Bath,5d+ ago,2772 Clinton Street ,Denver,CO, 80238,,
519,519,"$1,758",1 Bed,1 Bath,5d+ ago,2402 Bryant Street ,Denver,CO, 80211,,
520,520,"$1,895",1 Bed,1 Bath,5d+ ago,2805 Xavier St ,Denver,CO, 80212,,
521,521,"$1,150",1 Bed,1 Bath,5d+ ago,1550 Pennsylvania Street ,Denver,CO, 80203,,
522,522,"$2,328",1 Bed,1 Bath,5d+ ago,1680 Market Street ,Denver,CO, 80202,,
523,523,"$2,400",1 Bed,1 Bath,5d+ ago,2876 W 53rd Ave ,Denver,CO, 80221,,
524,524,"$1,050",1 Bed,1 Bath,5d+ ago,8826 E Florida Ave ,Denver,CO, 80247,,
525,525,"$1,695",1 Bed,1 Bath,5d+ ago,Ascent Uptown1691 N Franklin St,Denver,CO, 80218,,
526,526,"$1,445",1 Bed,1 Bath,5d+ ago,Trivium2125 Buchtel Blvd,Denver,CO, 80210,,
527,527,"$1,350",1 Bed,1 Bath,5d+ ago,Seventeen1675 Gilpin Street ,Seventeen1675 Gilpin Street #,Denver,CO, 80218,
528,528,"$1,450",1 Bed,1 Bath,5d+ ago,5738 Alcott St,Denver,CO, 80221,,
529,529,"$1,230",1 Bed,1 Bath,5d+ ago,1190 S Bellaire1190 S Bellaire St,Denver,CO, 80246,,
530,530,"$1,400",1 Bed,1 Bath,5d+ ago,2230 California St ,Denver,CO, 80205,,
531,531,"$1,125",1 Bed,1 Bath,5d+ ago,8805 E 12th Ave8805 E 12th Ave,Denver,CO, 80220,,
532,532,"$1,244",1 Bed,1 Bath,5d+ ago,1444 Saint Paul1444 Saint Paul St,Denver,CO, 80206,,
533,533,"$2,000",1 Bed,1 Bath,5d+ ago,Domain at Wash Park300 S Lafayette St,Denver,CO, 80209,,
534,534,"$2,650",1 Bed,1 Bath,5d+ ago,The Residences at Fillmore Plaza2930 E 2nd Ave,Denver,CO, 80206,,
535,535,"$1,250",1 Bed,1 Bath,5d+ ago,1137 Columbine St1137 Columbine St,Denver,CO, 80206,,
536,536,"$1,778",1 Bed,1 Bath,5d+ ago,Wash Park Station675 E Louisiana Ave,Denver,CO, 80210,,
537,537,"$1,353",1 Bed,1 Bath,5d+ ago,1140-60 S. Bellaire1140 S Bellaire St,Denver,CO, 80246,,
538,538,"$1,306",1 Bed,1 Bath,5d+ ago,136 S Penn136 S Pennsylvania St,Denver,CO, 80209,,
539,539,"$1,246",1 Bed,1 Bath,5d+ ago,1443 Elizabeth1443 Elizabeth St,Denver,CO, 80206,,
540,540,"$1,402",1 Bed,1 Bath,5d+ ago,Metropolis1011 Colorado Blvd,Denver,CO, 80206,,
